trade_date,上证综指,深证成指,沪深300,创业板指,上证50,中证500,中小板指,上证180
2017-04-28,3154.6584,10234.6527,3439.753,1850.7336,2347.0391,6211.8624,6640.1806,7438.3759
2017-05-02,3143.7121,10223.9695,3426.5766,1850.8493,2336.7917,6216.115,6622.173,7407.6509
2017-05-03,3135.346,10184.1362,3413.1282,1840.4534,2329.7661,6197.4779,6592.9261,7384.4551
2017-05-04,3127.3687,10147.4401,3404.3864,1838.1038,2325.4332,6176.3053,6575.5731,7367.2991
2017-05-05,3103.0378,10024.4358,3382.5502,1818.1911,2320.602,6089.6828,6493.1769,7344.2573
2017-05-08,3078.6129,9833.167,3358.8125,1788.7083,2326.0968,5975.5395,6409.5404,7340.4464
2017-05-09,3080.5269,9885.3443,3352.5324,1802.4908,2316.2944,6012.0016,6448.7472,7303.9279
2017-05-10,3052.785,9756.8087,3337.7007,1771.3195,2324.9219,5885.841,6399.516,7281.4041
2017-05-11,3061.5003,9776.45,3356.6459,1772.4131,2339.2903,5872.6391,6407.04,7317.8483
2017-05-12,3083.5132,9787.9863,3385.3787,1774.6277,2375.4495,5863.7832,6403.1107,7392.1033
2017-05-15,3090.2289,9845.6032,3399.1937,1778.6359,2381.7516,5893.5075,6460.5142,7412.8196
2017-05-16,3112.9642,10046.6623,3428.6491,1814.9405,2381.317,6014.7344,6599.3409,7442.8045
2017-05-17,3104.4415,10030.1118,3409.9656,1822.6389,2363.5591,6027.6504,6567.8778,7398.55
2017-05-18,3090.139,9974.348,3398.1127,1813.5065,2354.753,5976.2998,6515.7605,7372.0415
2017-05-19,3090.6309,9970.9623,3403.8492,1801.0776,2361.6616,5974.9772,6496.0747,7383.4067
2017-05-22,3075.6756,9899.6453,3411.2387,1788.0753,2381.5525,5888.8127,6481.6131,7412.6049
2017-05-23,3061.947,9763.7828,3424.194,1758.2348,2411.7999,5764.8759,6422.4554,7472.1074
2017-05-24,3064.0759,9812.4577,3424.1669,1776.2778,2407.5706,5799.2499,6460.2957,7462.7177
2017-05-25,3107.8311,9893.7782,3485.6581,1777.6939,2473.4953,5850.8006,6485.861,7618.0204
2017-05-26,3110.0587,9859.2346,3480.4345,1759.6318,2471.2141,5836.9338,6442.2137,7615.4313
2017-05-31,3117.1778,9864.845,3492.8845,1763.7292,2479.078,5824.1042,6444.7517,7644.9641
2017-06-01,3102.6232,9730.326,3497.7382,1728.488,2496.4482,5709.9994,6384.6334,7681.1183
2017-06-02,3105.54,9794.8886,3486.5074,1745.9265,2475.4636,5772.5174,6420.9307,7635.9365
2017-06-05,3091.6561,9842.6021,3468.7538,1761.2457,2450.3457,5815.8022,6469.5172,7576.4656
2017-06-06,3102.126,9915.9233,3492.8816,1766.3934,2466.0064,5841.5232,6509.9303,7620.042
2017-06-07,3140.3249,10109.8764,3533.8718,1799.8524,2484.0334,5955.0153,6654.126,7682.7106
2017-06-08,3150.3336,10148.7215,3560.9786,1794.7496,2507.0335,5958.977,6654.5806,7740.6506
2017-06-09,3158.4004,10177.4468,3576.1703,1796.1348,2519.2731,5969.2741,6695.2867,7776.8346
2017-06-12,3139.8766,10119.9868,3574.3894,1775.5508,2521.1681,5902.8551,6640.7933,7766.5813
2017-06-13,3153.7429,10224.8178,3582.2674,1795.6316,2515.1427,5980.0566,6729.5717,7767.8909
2017-06-14,3130.674,10151.5342,3535.2987,1790.6354,2477.3173,5966.4314,6680.0545,7668.5825
2017-06-15,3132.4863,10221.6916,3528.7926,1816.2585,2461.974,6021.1651,6724.2259,7639.547
2017-06-16,3123.1662,10191.24,3518.7611,1810.0526,2452.7899,6012.9996,6704.948,7619.861
2017-06-19,3144.3739,10262.7997,3553.6653,1816.3997,2484.1159,6057.4115,6725.0793,7700.2714
2017-06-20,3140.0136,10288.5267,3546.494,1820.9764,2474.4253,6066.9046,6743.4057,7673.9895
2017-06-21,3156.2118,10367.1732,3587.955,1824.6908,2497.2544,6078.1925,6818.4037,7746.5603
2017-06-22,3147.4532,10265.1996,3590.3425,1798.3806,2516.6729,5992.3352,6753.9831,7774.1432
2017-06-23,3157.873,10366.7767,3622.8831,1807.4288,2529.0983,6010.3137,6823.5284,7814.1392
2017-06-26,3185.4439,10537.5909,3668.0919,1821.2775,2543.3213,6111.6406,6930.8005,7886.3362
2017-06-27,3191.1969,10535.3642,3674.7152,1819.9338,2554.6996,6113.1658,6924.5841,7908.3542
2017-06-28,3173.2014,10451.5653,3646.1666,1808.1995,2537.6363,6086.2112,6873.7548,7859.1007
2017-06-29,3188.0625,10511.8602,3668.8279,1813.5524,2552.9754,6116.9932,6939.6625,7904.7097
2017-06-30,3192.4269,10529.6094,3666.7977,1818.0668,2549.9676,6138.1556,6946.4264,7900.3541
2017-07-03,3195.9116,10535.0458,3650.8463,1835.9857,2534.3675,6177.3953,6936.5748,7873.7506
2017-07-04,3182.8039,10474.8284,3619.9841,1829.5051,2511.1507,6146.8527,6896.3512,7809.7075
2017-07-05,3207.1342,10561.0892,3659.6795,1836.6309,2548.0993,6193.9641,6968.9178,7897.3612
2017-07-06,3212.444,10562.0553,3660.0967,1838.9952,2553.8793,6201.6535,6966.8243,7910.7788
2017-07-07,3217.9567,10563.7169,3655.9293,1835.439,2543.6576,6226.0108,6971.4573,7904.4252
2017-07-10,3212.6319,10505.6013,3653.6868,1803.2473,2550.1147,6206.5568,6932.0459,7915.0875
2017-07-11,3203.0375,10467.7112,3670.8086,1783.9117,2570.5919,6128.9942,6887.3923,7945.5825
2017-07-12,3197.5439,10453.1935,3658.8236,1786.7462,2565.1428,6132.9922,6892.5137,7923.2539
2017-07-13,3218.1632,10466.1027,3686.9205,1778.8626,2600.9535,6149.9337,6905.9366,8008.5995
2017-07-14,3222.4168,10427.7872,3703.094,1745.5672,2622.9835,6128.7397,6916.6445,8055.1303
2017-07-17,3176.4648,10055.7956,3663.5575,1656.4333,2631.4144,5876.4592,6721.522,8018.2537
2017-07-18,3187.5672,10103.7626,3667.1807,1667.4881,2624.3081,5938.4342,6723.308,8022.1404
2017-07-19,3230.9762,10295.5748,3729.7466,1684.771,2657.8882,6059.3582,6881.1361,8146.6117
2017-07-20,3244.8647,10366.9829,3747.8843,1688.6097,2665.4483,6099.2835,6935.0097,8172.3326
2017-07-21,3237.9817,10364.8202,3728.5976,1690.1454,2639.2128,6126.1083,6956.8133,8122.8941
2017-07-24,3250.5989,10404.2225,3743.4686,1686.4385,2654.3785,6167.1282,6963.3473,8161.8597
2017-07-25,3243.6894,10353.2115,3719.559,1688.0945,2643.0733,6153.5984,6920.4496,8123.1298
2017-07-26,3247.6748,10297.3429,3705.3884,1681.3097,2636.2005,6146.7028,6882.6712,8109.8634
2017-07-27,3249.7814,10395.1932,3712.1947,1742.1908,2636.6262,6184.0207,6957.398,8116.1054
2017-07-28,3253.2404,10437.9378,3721.8914,1734.0736,2636.3937,6215.4633,6995.557,8126.1174
2017-07-31,3273.0283,10505.044,3737.8732,1736.3,2638.1244,6298.0004,7054.9587,8161.8412
2017-08-01,3292.6383,10525.3464,3770.3828,1741.0741,2681.8054,6286.5362,7070.6977,8251.7182
2017-08-02,3285.0568,10469.3375,3760.8525,1724.833,2680.6314,6251.8627,7053.8975,8241.9375
2017-08-03,3272.9286,10436.1718,3727.8264,1733.1235,2646.2164,6261.9676,6989.8623,8170.5995
2017-08-04,3262.0809,10361.2311,3707.5796,1719.6172,2627.8026,6225.1151,6913.4471,8128.6984
2017-08-07,3279.4566,10451.0833,3726.7948,1732.4341,2634.1759,6303.4209,6960.8411,8167.0932
2017-08-08,3281.8728,10496.2456,3732.2129,1762.4211,2635.1841,6303.716,6975.6146,8170.7231
2017-08-09,3275.573,10544.5894,3731.044,1763.0491,2620.3807,6340.022,7000.9505,8150.1004
2017-08-10,3261.7494,10480.6413,3715.9208,1753.6692,2611.3412,6289.2174,6994.7642,8116.3908
2017-08-11,3208.5413,10291.3465,3647.3503,1742.1394,2570.2565,6161.1903,6892.3176,7977.678
2017-08-14,3237.3602,10519.8035,3694.6831,1793.4818,2591.4536,6292.6418,7079.9219,8052.9762
2017-08-15,3251.2617,10559.7779,3706.0566,1798.5691,2605.2415,6314.7608,7129.6486,8080.4984
2017-08-16,3246.4512,10600.7792,3701.4207,1825.1869,2595.0017,6318.7986,7174.2674,8050.5572
2017-08-17,3268.4298,10653.7301,3721.277,1833.3982,2604.0837,6366.034,7197.9056,8097.8903
2017-08-18,3268.7243,10614.0825,3724.6748,1821.8032,2613.2647,6347.7557,7163.4759,8111.7739
2017-08-21,3286.9055,10689.7727,3740.9941,1829.2167,2616.8248,6403.7803,7213.4662,8143.2506
2017-08-22,3290.2257,10653.982,3752.298,1814.9153,2643.5032,6375.9814,7197.2966,8186.7447
2017-08-23,3287.7049,10619.3368,3756.0884,1807.3663,2659.7804,6322.7819,7179.604,8198.1035
2017-08-24,3271.5117,10552.9621,3734.6458,1795.7391,2646.4016,6278.59,7125.7815,8150.8672
2017-08-25,3331.5221,10659.0085,3795.7544,1812.8781,2706.2421,6346.5305,7196.6273,8307.3509
2017-08-28,3362.6514,10809.7359,3842.7119,1842.8285,2736.4617,6424.5841,7299.12,8401.8595
2017-08-29,3365.2261,10762.3662,3834.5376,1831.5912,2739.129,6408.1567,7274.9897,8399.7698
2017-08-30,3363.6266,10813.9266,3834.3005,1838.6308,2728.2308,6453.4636,7305.333,8385.3404
2017-08-31,3360.8103,10816.6442,3822.0928,1849.3789,2714.6313,6470.4259,7326.7603,8359.3253
2017-09-01,3367.1194,10880.5565,3830.5383,1865.25,2710.1186,6526.5046,7383.457,8373.4553
2017-09-04,3379.583,10962.8544,3845.6163,1883.6179,2711.3475,6564.6804,7438.8545,8391.5292
2017-09-05,3384.317,10986.9477,3857.0464,1885.1622,2729.8476,6571.8591,7481.0198,8416.5916
2017-09-06,3385.3888,11024.5857,3849.4499,1902.8567,2714.3309,6607.1176,7486.2661,8392.6593
2017-09-07,3365.4974,10969.1267,3829.8713,1890.3823,2691.829,6558.5963,7441.9601,8336.3224
2017-09-08,3365.2426,10970.7726,3825.9895,1885.2737,2686.6899,6574.1826,7448.771,8330.9507
2017-09-11,3376.4188,11053.7294,3825.6453,1896.3754,2674.7502,6649.6276,7537.528,8324.3619
2017-09-12,3379.488,11043.6058,3837.9341,1884.4841,2692.5401,6644.0118,7547.9928,8362.9498
2017-09-13,3384.147,11091.4925,3842.6061,1888.4324,2687.6707,6684.3798,7566.7715,8357.9346
2017-09-14,3371.4256,11070.4924,3829.9554,1879.2524,2672.8364,6672.1849,7517.1317,8319.5377
2017-09-15,3353.6192,11063.1043,3831.2965,1875.6347,2668.3759,6622.0438,7488.3691,8299.178
2017-09-18,3362.8587,11153.5325,3843.1428,1894.8022,2674.1759,6669.4548,7567.6731,8320.0178
2017-09-19,3356.8446,11083.8994,3832.1161,1880.2964,2670.6914,6636.0201,7503.8634,8309.9963
2017-09-20,3365.9959,11191.1301,3842.4353,1892.6689,2662.6266,6692.4724,7597.0002,8305.6263
2017-09-21,3357.8123,11098.3388,3837.8176,1872.7698,2675.5508,6612.0456,7571.2927,8304.1295
2017-09-22,3352.5294,11069.8219,3837.7304,1866.4245,2679.0529,6572.0096,7525.3974,8306.6349
2017-09-25,3341.5487,10930.6702,3817.7915,1843.6213,2680.6516,6489.8441,7452.4705,8293.432
2017-09-26,3343.5826,10950.769,3820.7816,1839.4553,2678.9912,6520.7175,7451.7715,8293.1508
2017-09-27,3345.2717,11036.7804,3821.2,1854.9428,2661.5532,6583.1401,7522.0839,8271.7294
2017-09-28,3339.6421,11031.4214,3822.5386,1854.7341,2661.2832,6567.7915,7523.3727,8269.078
2017-09-29,3348.9431,11087.1865,3836.5013,1866.9817,2672.3272,6603.2587,7561.7765,8297.6971
2017-10-09,3374.3781,11264.2732,3882.2076,1889.8381,2692.0769,6678.371,7652.5224,8366.3984
2017-10-10,3382.9879,11329.5134,3889.8637,1917.4576,2695.5374,6705.4812,7694.8962,8369.7251
2017-10-11,3388.2838,11312.4958,3902.6868,1901.5506,2707.5221,6666.4696,7728.6907,8391.5067
2017-10-12,3386.1,11307.3248,3912.9536,1899.9862,2718.3508,6659.0957,7708.9866,8415.2645
2017-10-13,3390.5233,11399.0941,3921.0017,1926.0744,2713.3767,6709.8164,7784.1252,8414.4602
2017-10-16,3378.4704,11271.1992,3913.4462,1882.6861,2726.6423,6619.2056,7739.6604,8430.0509
2017-10-17,3372.0407,11275.3409,3913.0688,1876.9913,2723.5345,6612.9428,7726.536,8417.1339
2017-10-18,3381.7937,11282.7468,3944.1626,1868.1586,2753.0105,6563.4369,7756.0725,8486.0045
2017-10-19,3370.1721,11189.5525,3931.2495,1862.6112,2756.0354,6501.3999,7716.2518,8484.3269
2017-10-20,3378.6481,11238.8771,3926.852,1880.2142,2737.6411,6571.424,7752.5295,8465.8755
2017-10-23,3380.699,11306.3074,3930.7981,1898.7594,2734.3683,6612.7637,7797.5799,8455.3116
2017-10-24,3388.2477,11339.1268,3959.3953,1901.6928,2753.6492,6603.0042,7815.3796,8516.655
2017-10-25,3396.8975,11437.2089,3976.949,1913.2643,2752.1394,6647.892,7853.7855,8532.9305
2017-10-26,3407.5671,11461.2847,3993.5752,1910.7217,2771.0435,6671.9288,7856.8744,8573.0085
2017-10-27,3416.8124,11444.5241,4021.9676,1896.2235,2814.272,6630.8067,7820.6564,8646.358
2017-10-30,3390.3371,11312.607,4009.7218,1855.9863,2809.1069,6511.7616,7746.6099,8618.336
2017-10-31,3393.3417,11367.6192,4006.7179,1869.7873,2793.7119,6560.2054,7827.0936,8592.635
2017-11-01,3395.9125,11350.3205,3996.6221,1872.7464,2789.4022,6552.9545,7812.0343,8575.4628
2017-11-02,3383.3095,11292.4219,3997.1343,1847.565,2794.1017,6484.9258,7794.3752,8573.5297
2017-11-03,3371.7441,11215.1941,3992.6979,1832.9665,2800.4688,6426.9799,7756.5783,8585.7791
2017-11-06,3388.1742,11373.7359,4020.8896,1850.3028,2792.2237,6511.0958,7848.9091,8604.7494
2017-11-07,3413.5748,11467.9687,4054.2465,1859.0682,2821.9558,6551.9363,7925.8612,8669.1285
2017-11-08,3415.4602,11447.4005,4048.0057,1866.1423,2819.9571,6561.6897,7902.1705,8665.4547
2017-11-09,3427.7946,11553.2395,4075.8998,1884.1117,2832.9612,6611.3517,8001.8013,8711.7554
2017-11-10,3432.6731,11645.0469,4111.9112,1900.6308,2862.3432,6641.2164,8068.4586,8782.3853
2017-11-13,3447.8358,11694.9964,4128.0733,1906.4371,2873.5145,6671.2054,8153.3873,8805.6565
2017-11-14,3429.5482,11582.9247,4099.351,1896.721,2861.4234,6614.5136,8059.1404,8757.0709
2017-11-15,3402.5245,11462.11,4073.6696,1868.0808,2850.0504,6537.6563,7893.4604,8718.4615
2017-11-16,3399.2503,11537.9562,4105.0122,1878.2595,2879.3977,6558.3085,7958.3227,8771.4206
2017-11-17,3382.9075,11292.9338,4120.8508,1833.8951,2938.7983,6361.9415,7801.451,8882.9145
2017-11-20,3392.3988,11437.5458,4143.8334,1859.7498,2941.1532,6433.1702,7966.2141,8900.1883
2017-11-21,3410.4977,11602.0998,4217.7015,1856.9607,2987.1731,6456.352,8083.1662,9013.9857
2017-11-22,3430.4643,11560.7971,4227.5666,1853.3781,3012.3552,6439.4419,8034.0778,9071.2137
2017-11-23,3351.9182,11175.4702,4102.3966,1794.7808,2940.7256,6274.5116,7748.834,8843.5873
2017-11-24,3353.8207,11168.393,4104.2034,1782.6567,2936.8339,6278.0287,7731.2408,8844.6974
2017-11-27,3322.2298,10954.1806,4049.9475,1760.8995,2917.306,6194.5522,7553.4428,8774.5456
2017-11-28,3333.657,11091.1366,4055.8235,1793.8676,2897.107,6299.3122,7676.2654,8762.5079
2017-11-29,3337.862,11082.1318,4053.7529,1787.3816,2893.2825,6318.3684,7657.1475,8758.3236
2017-11-30,3317.1884,10944.0985,4006.0993,1770.3016,2863.4469,6263.421,7553.2951,8673.7166
2017-12-01,3317.6174,11013.1535,3998.1365,1804.6224,2842.1841,6316.4072,7645.3669,8641.7748
2017-12-04,3309.6183,11014.5486,4018.8571,1797.7654,2861.3609,6279.6206,7628.285,8682.8785
2017-12-05,3303.6751,10854.7551,4040.1704,1758.5897,2910.4755,6132.912,7483.9009,8772.183
2017-12-06,3293.9648,10911.3293,4015.8211,1784.3148,2875.7315,6172.8031,7537.1073,8689.4195
2017-12-07,3272.0542,10801.2531,3971.0569,1776.9899,2848.888,6135.4702,7435.5919,8616.9932
2017-12-08,3289.9924,10935.0573,4003.3792,1792.1554,2865.3407,6203.1433,7544.5863,8661.0859
2017-12-11,3322.1956,11143.2609,4069.4997,1816.9847,2899.1036,6286.1656,7694.6679,8770.7676
2017-12-12,3280.8136,11043.2121,4016.0163,1798.6909,2850.1969,6233.2115,7653.8258,8639.8616
2017-12-13,3303.0373,11143.8888,4050.0927,1806.0902,2872.94,6277.441,7711.4127,8702.7521
2017-12-14,3292.4385,11110.1776,4026.1516,1794.3441,2850.0458,6284.0807,7669.8597,8647.5912
2017-12-15,3266.1371,10998.1171,3980.8558,1783.9732,2820.1666,6235.7608,7586.9441,8558.8523
2017-12-18,3267.9224,10960.1156,3985.2914,1780.6443,2829.0585,6199.9889,7503.0026,8573.6349
2017-12-19,3296.5384,11074.9946,4035.3294,1798.5023,2873.0302,6251.2416,7581.7208,8682.6437
2017-12-20,3287.6057,11003.3333,4030.4898,1782.4132,2879.6434,6199.3628,7539.7174,8680.6231
2017-12-21,3300.0593,11118.2466,4067.8485,1789.7362,2895.3659,6238.4987,7650.542,8728.0902
2017-12-22,3297.063,11094.1551,4054.5984,1779.3392,2880.7725,6242.8847,7615.2023,8695.6179
2017-12-25,3280.461,11005.5029,4041.5401,1755.806,2880.0968,6185.5907,7537.5727,8677.8118
2017-12-26,3306.1246,11021.8312,4053.6224,1758.8205,2894.3358,6220.1473,7550.3446,8718.6554
2017-12-27,3275.7828,10911.2116,3991.2075,1745.236,2839.6346,6173.1528,7457.456,8573.5031
2017-12-28,3296.3847,10974.007,4018.8974,1745.0175,2859.0537,6204.2702,7494.5147,8632.4933
2017-12-29,3307.1721,11040.45,4030.8549,1752.652,2860.4363,6250.8207,7554.8561,8647.0294
2018-01-02,3348.3259,11178.0516,4087.4012,1769.6718,2908.7318,6332.2269,7632.6279,8773.3956
2018-01-03,3369.1084,11280.2962,4111.3925,1795.3831,2913.2596,6388.2533,7727.6709,8818.5702
2018-01-04,3385.7102,11341.3455,4128.8119,1794.6087,2919.4787,6417.535,7766.7733,8847.0569
2018-01-05,3391.7501,11342.8477,4138.7505,1801.4185,2932.3558,6417.2537,7715.8033,8872.131
2018-01-08,3409.4795,11382.7165,4160.1595,1806.1562,2947.7613,6446.1818,7719.0814,8927.3982
2018-01-09,3413.8996,11447.0911,4189.2977,1803.5858,2969.3175,6445.7462,7749.5217,8978.821
2018-01-10,3421.8343,11437.0839,4207.8132,1791.0845,2995.5641,6405.9395,7719.4249,9019.3603
2018-01-11,3425.3449,11464.196,4205.5863,1804.2349,2997.0448,6425.9401,7781.1457,9014.932
2018-01-12,3428.9407,11461.9914,4225.001,1785.705,3018.5957,6399.3737,7755.6863,9054.9044
2018-01-15,3410.4882,11307.4599,4225.2393,1732.6225,3048.8075,6253.3759,7599.955,9066.1038
2018-01-16,3436.594,11386.9104,4258.473,1729.5974,3063.8609,6301.1327,7610.6837,9127.0859
2018-01-17,3444.6713,11303.9665,4248.1164,1742.0344,3076.1819,6267.4599,7550.3309,9142.0421
2018-01-18,3474.754,11319.9053,4271.4168,1738.0019,3106.5516,6286.8007,7550.4108,9208.4277
2018-01-19,3487.864,11296.2734,4285.395,1728.1396,3117.8212,6272.38,7560.6678,9252.5593
2018-01-22,3501.3622,11513.0809,4336.5974,1768.214,3130.3299,6347.6383,7685.1879,9315.7015
2018-01-23,3546.5048,11555.2547,4382.6129,1767.829,3176.5042,6354.9978,7723.267,9430.8643
2018-01-24,3559.4653,11607.5689,4389.8853,1813.2751,3180.3318,6394.2999,7738.5495,9453.1865
2018-01-25,3548.307,11552.5616,4365.0794,1810.8346,3157.4592,6382.7165,7713.5977,9404.3641
2018-01-26,3558.1288,11557.8156,4381.2996,1816.8003,3172.7776,6383.6312,7675.4014,9451.741
2018-01-29,3523.0007,11352.7155,4302.0181,1799.7709,3120.6951,6309.8836,7534.5599,9302.247
2018-01-30,3488.009,11278.7808,4256.1021,1782.399,3079.1178,6313.442,7522.6914,9207.1519
2018-01-31,3480.8334,11159.676,4275.8986,1735.057,3116.8331,6189.3413,7420.657,9269.7531
2018-02-01,3446.9799,10864.3418,4245.8978,1697.39,3141.23,5984.7428,7225.8773,9265.1318
2018-02-02,3462.0808,10925.1608,4271.2326,1702.4264,3149.6414,6004.8494,7291.8225,9304.5911
2018-02-05,3487.497,10836.2519,4274.1464,1688.2724,3181.3393,5998.2236,7222.956,9363.4192
2018-02-06,3370.652,10377.6098,4148.8856,1598.1161,3117.4905,5704.2641,6912.9756,9120.7554
2018-02-07,3309.2598,10246.9738,4050.4972,1616.4003,3029.6011,5711.3322,6858.3109,8908.7351
2018-02-08,3262.0504,10372.5877,4012.0472,1641.4307,2945.8438,5766.4797,7011.2237,8736.1985
2018-02-09,3129.8508,10001.2272,3840.6527,1592.5102,2810.0273,5554.8974,6795.8079,8347.6923
2018-02-12,3154.1254,10291.882,3890.1046,1648.0721,2805.211,5699.0979,7029.7744,8383.9064
2018-02-13,3184.9587,10362.4319,3935.6324,1648.5816,2852.7169,5736.9505,7054.7299,8492.677
