trade_date,close,open,北向资金
2015-06-26,4336.1947,4573.8723,3244.0
2015-06-29,4191.5486,4446.8419,-1333.0
2015-06-30,4472.9976,4161.0672,0.0
2015-07-02,4107.9961,4287.7344,2809.0
2015-07-03,3885.9169,4017.2019,7146.0
2015-07-06,3998.537,4218.266,-13385.0
2015-07-07,3928.0025,3877.8539,-10256.0
2015-07-08,3663.0375,3651.0604,-6587.0
2015-07-09,3897.6263,3621.6804,-3475.0
2015-07-10,4106.5561,3916.2717,-2366.0
2015-07-13,4211.8116,4132.2308,-1588.0
2015-07-14,4112.1488,4178.6295,-1047.0
2015-07-15,3966.7585,4068.8803,-275.0
2015-07-16,3997.3555,3949.639,-459.0
2015-07-17,4151.4956,4023.7567,298.0
2015-07-20,4160.612,4157.0598,-274.0
2015-07-21,4166.0057,4109.7606,-433.0
2015-07-22,4157.1604,4148.5601,-434.0
2015-07-23,4250.805,4158.932,494.0
2015-07-24,4176.2787,4255.1977,9.0
2015-07-27,3818.7314,4097.7963,-148.0
2015-07-28,3811.0926,3690.9741,2665.0
2015-07-29,3930.3791,3839.9585,-487.0
2015-07-30,3815.4118,3915.7795,-61.0
2015-07-31,3816.6993,3777.1546,527.0
2015-08-03,3829.2354,3766.0719,-2137.0
2015-08-04,3948.1554,3827.3726,-274.0
2015-08-05,3866.8998,3937.6232,74.0
2015-08-06,3831.8516,3802.928,348.0
2015-08-07,3906.9448,3866.4298,874.0
2015-08-10,4084.3646,3947.4724,342.0
2015-08-11,4066.6692,4083.5887,781.0
2015-08-12,4016.1262,4025.6735,-71.0
2015-08-13,4075.463,4010.0129,300.0
2015-08-14,4073.54,4097.9177,67.0
2015-08-17,4077.8721,4058.1129,-436.0
2015-08-18,3825.4122,4084.3108,-442.0
2015-08-19,3886.1357,3748.2663,202.0
2015-08-20,3761.4541,3848.4034,-661.0
2015-08-21,3589.5358,3714.2891,-774.0
2015-08-24,3275.5342,3454.5977,8262.0
2015-08-25,3042.9266,3070.0069,8071.0
2015-08-26,3025.692,3062.566,7500.0
2015-08-27,3205.6375,3092.8123,4899.0
2015-08-28,3342.2863,3246.236,-2410.0
2015-08-31,3366.5359,3307.3962,-545.0
2015-09-01,3362.0827,3296.5289,-1191.0
2015-09-02,3365.8318,3220.8505,-2997.0
2015-09-07,3250.485,3347.2934,-86.0
2015-09-08,3334.0233,3221.789,4515.0
2015-09-09,3399.3054,3344.8238,-2767.0
2015-09-10,3357.561,3349.2806,3171.0
2015-09-11,3347.1878,3349.8772,66.0
2015-09-14,3281.1317,3367.642,-654.0
2015-09-15,3152.2319,3208.744,1117.0
2015-09-16,3309.2484,3149.1577,1904.0
2015-09-17,3236.9986,3287.6567,405.0
2015-09-18,3251.2732,3254.4432,2685.0
2015-09-21,3308.2467,3222.6029,657.0
2015-09-22,3339.03,3312.3655,93.0
2015-09-23,3263.0275,3290.0712,-1143.0
2015-09-24,3284.9991,3278.8962,-894.0
2015-09-25,3231.9514,3272.665,0.0
2015-09-29,3178.8544,3197.2209,-1399.0
2015-09-30,3202.9475,3195.901,480.0
2015-10-08,3296.482,3324.981,4141.0
2015-10-09,3340.1159,3302.3596,1869.0
2015-10-12,3447.6934,3351.1391,27.0
2015-10-13,3445.0431,3422.4772,-313.0
2015-10-14,3406.1116,3431.1352,-851.0
2015-10-15,3486.815,3403.3891,448.0
2015-10-16,3534.0653,3508.5177,-533.0
2015-10-19,3534.1821,3548.9525,-13.0
2015-10-20,3577.7027,3527.875,0.0
2015-10-22,3524.5339,3453.2013,-1268.0
2015-10-23,3571.2411,3536.8425,-874.0
2015-10-26,3589.2611,3614.7023,-959.0
2015-10-27,3592.8794,3569.4486,-84.0
2015-10-28,3524.9199,3575.8048,-967.0
2015-10-29,3533.3065,3539.9777,-1488.0
2015-10-30,3534.0788,3530.2233,-1119.0
2015-11-02,3475.9623,3489.2252,-967.0
2015-11-03,3465.4927,3484.7218,-851.0
2015-11-04,3628.5377,3477.1592,-2191.0
2015-11-05,3705.9697,3630.7817,-3878.0
2015-11-06,3793.3739,3698.342,-1354.0
2015-11-09,3840.3547,3796.3792,-1278.0
2015-11-10,3833.2379,3806.6685,-2556.0
2015-11-11,3833.6457,3828.4476,-2636.0
2015-11-12,3795.3241,3841.7376,-1534.0
2015-11-13,3746.2422,3756.2044,-10.0
2015-11-16,3764.1262,3682.7349,-9.0
2015-11-17,3758.3869,3790.4261,-312.0
2015-11-18,3715.5796,3760.4555,60.0
2015-11-19,3774.969,3725.622,-3.0
2015-11-20,3774.3833,3778.8843,110.0
2015-11-23,3753.3351,3774.4356,23.0
2015-11-24,3753.8887,3745.7607,424.0
2015-11-25,3781.6069,3747.7594,153.0
2015-11-26,3759.4286,3795.2454,670.0
2015-11-27,3556.9924,3739.0958,265.0
2015-11-30,3566.4122,3554.89,3467.0
2015-12-01,3591.696,3562.3186,755.0
2015-12-02,3721.9545,3587.7576,-331.0
2015-12-03,3749.2985,3709.5469,-839.0
2015-12-04,3677.5922,3719.7338,-349.0
2015-12-07,3687.6073,3681.5817,125.0
2015-12-08,3623.0202,3668.8385,-391.0
2015-12-09,3635.9382,3613.4203,463.0
2015-12-10,3623.0842,3634.366,-281.0
2015-12-11,3608.0587,3605.3723,-141.0
2015-12-14,3711.322,3573.8838,-300.0
2015-12-15,3694.3885,3707.7304,411.0
2015-12-16,3685.4398,3703.9503,-474.0
2015-12-17,3755.8881,3712.7833,1297.0
2015-12-18,3767.9128,3754.9603,-54.0
2015-12-21,3865.965,3762.097,-116.0
2015-12-22,3876.7325,3872.0975,-500.0
2015-12-23,3866.3814,3877.8722,-217.0
2015-12-24,3829.4022,3858.1348,0.0
2015-12-28,3727.6316,3847.5323,35.0
2015-12-29,3761.8745,3723.0498,906.0
2015-12-30,3765.1752,3762.9141,664.0
2015-12-31,3731.0047,3760.9039,-454.0
2016-01-04,3469.0662,3725.8561,63.0
2016-01-05,3478.7797,3382.1769,1621.0
2016-01-06,3539.8082,3482.4064,-497.0
2016-01-07,3294.3839,3481.1499,27.0
2016-01-08,3361.5632,3371.871,295.0
2016-01-11,3192.4499,3303.1246,-456.0
2016-01-12,3215.7099,3214.8234,-636.0
2016-01-13,3155.8787,3240.4838,200.0
2016-01-14,3221.5714,3076.6445,-23.0
2016-01-15,3118.7301,3200.888,-105.0
2016-01-18,3130.7289,3068.2348,383.0
2016-01-19,3223.1251,3132.7047,600.0
2016-01-20,3174.3781,3204.2183,-593.0
2016-01-21,3081.3454,3136.3841,-162.0
2016-01-22,3113.4626,3114.895,619.0
2016-01-25,3128.886,3129.0279,250.0
2016-01-26,2940.5085,3099.5957,-235.0
2016-01-27,2930.3519,2953.1826,4485.0
2016-01-28,2853.7562,2909.3341,-342.0
2016-01-29,2946.0902,2855.5983,1694.0
2016-02-01,2901.0477,2939.0401,-192.0
2016-02-02,2961.3337,2901.5284,96.0
2016-02-03,2948.6386,2931.2883,-2058.0
2016-02-04,2984.7598,2960.3335,519.0
2016-02-05,2963.7894,2982.0563,241.0
2016-02-15,2946.7066,2888.4277,124.0
2016-02-16,3037.0353,2962.1871,532.0
2016-02-17,3063.3199,3034.0902,-44.0
2016-02-18,3053.6985,3079.5272,529.0
2016-02-19,3051.585,3047.9417,309.0
2016-02-22,3118.8675,3083.9325,220.0
2016-02-23,3089.3632,3117.2027,550.0
2016-02-24,3109.5454,3077.6062,125.0
2016-02-25,2918.7501,3104.4097,297.0
2016-02-26,2948.0306,2942.0954,1640.0
2016-02-29,2877.4666,2939.5802,2013.0
2016-03-01,2930.6937,2881.3353,757.0
2016-03-02,3051.3327,2933.9209,2992.0
2016-03-03,3058.4219,3050.3886,-308.0
2016-03-04,3093.8895,3047.5371,1800.0
2016-03-07,3104.8397,3108.9994,1153.0
2016-03-08,3107.6727,3100.1492,202.0
2016-03-09,3071.907,3045.9238,308.0
2016-03-10,3013.1457,3056.2104,472.0
2016-03-11,3018.2844,2990.2135,1217.0
2016-03-14,3065.6904,3039.5689,705.0
2016-03-15,3074.7796,3061.3427,107.0
2016-03-16,3090.0328,3068.8664,101.0
2016-03-17,3124.2039,3096.8076,2005.0
2016-03-18,3171.963,3136.223,1332.0
2016-03-21,3249.4372,3203.2929,85.0
2016-03-22,3225.7903,3231.6146,763.0
2016-03-23,3236.0924,3217.7288,230.0
2016-03-24,3181.8507,3211.496,0.0
2016-03-29,3135.4098,3171.3138,145.0
2016-03-30,3216.2753,3161.2886,1567.0
2016-03-31,3218.0879,3229.1995,2495.0
2016-04-01,3221.8948,3213.674,23.0
2016-04-05,3264.4858,3211.3046,344.0
2016-04-06,3257.5276,3250.5215,-117.0
2016-04-07,3209.2902,3266.2883,77.0
2016-04-08,3185.7258,3189.8456,71.0
2016-04-11,3230.0957,3213.507,1340.0
2016-04-12,3218.4497,3227.3673,1207.0
2016-04-13,3261.3831,3237.8575,3561.0
2016-04-14,3275.8321,3277.0982,1907.0
2016-04-15,3272.2053,3279.8566,295.0
2016-04-18,3228.4531,3252.6706,-636.0
2016-04-19,3238.3029,3243.9712,543.0
2016-04-20,3181.0264,3244.1419,-1047.0
2016-04-21,3160.6033,3160.7958,695.0
2016-04-22,3174.9012,3142.5611,284.0
2016-04-25,3162.0331,3164.7384,303.0
2016-04-26,3179.1605,3159.7706,631.0
2016-04-27,3165.9156,3181.9305,-24.0
2016-04-28,3160.5809,3169.3333,152.0
2016-04-29,3156.7451,3153.5371,481.0
2016-05-03,3213.5397,3159.823,1083.0
2016-05-04,3209.4614,3203.4653,148.0
2016-05-05,3213.9199,3204.1686,-185.0
2016-05-06,3130.3544,3213.1358,-934.0
2016-05-09,3065.6154,3115.4301,-112.0
2016-05-10,3069.1124,3055.2119,4.0
2016-05-11,3082.8086,3080.6361,-200.0
2016-05-12,3090.1372,3059.3831,33.0
2016-05-13,3074.9351,3081.6797,-360.0
2016-05-16,3095.3085,3064.5261,457.0
2016-05-17,3086.0249,3095.5229,310.0
2016-05-18,3068.0358,3071.5292,50.0
2016-05-19,3062.5002,3060.3426,120.0
2016-05-20,3078.2183,3047.7778,612.0
2016-05-23,3087.2225,3078.515,706.0
2016-05-24,3063.5556,3083.2441,271.0
2016-05-25,3059.2259,3079.7486,1566.0
2016-05-26,3064.2111,3056.6004,875.0
2016-05-27,3062.4993,3059.732,1149.0
2016-05-30,3066.7095,3056.3138,2985.0
2016-05-31,3169.5598,3068.5964,3771.0
2016-06-01,3160.547,3172.9619,2422.0
2016-06-02,3167.0997,3158.0259,1205.0
2016-06-03,3189.3255,3172.946,1935.0
2016-06-06,3178.7883,3192.7793,724.0
2016-06-07,3177.0536,3182.4374,1665.0
2016-06-08,3163.9864,3171.8134,243.0
2016-06-13,3066.3413,3134.0453,-880.0
2016-06-14,3075.9834,3058.4433,-8.0
2016-06-15,3116.3682,3043.9577,-473.0
2016-06-16,3094.6748,3104.3619,-580.0
2016-06-17,3110.3572,3096.0901,1161.0
2016-06-20,3112.6744,3114.9064,296.0
2016-06-21,3106.3175,3124.8984,185.0
2016-06-22,3133.9611,3100.4496,1012.0
2016-06-23,3117.3168,3129.7207,223.0
2016-06-24,3077.1554,3110.6465,-1822.0
2016-06-27,3120.5443,3065.128,136.0
2016-06-28,3136.4013,3107.3979,266.0
2016-06-29,3151.3898,3142.4842,1096.0
2016-06-30,3153.921,3152.8331,0.0
2016-07-04,3204.6962,3136.3852,1232.0
2016-07-05,3207.3827,3199.1572,-118.0
2016-07-06,3216.8035,3197.6249,-603.0
2016-07-07,3209.9542,3206.5507,-176.0
2016-07-08,3192.2804,3199.7542,-175.0
2016-07-11,3203.3298,3199.0383,1593.0
2016-07-12,3273.1823,3201.9062,1814.0
2016-07-13,3282.8681,3274.0202,557.0
